,mobile,url,tm,title,content,source,location,type,tags,emotion,negative_cnt,comment_cnt,fee,speed,signal,5G,other,--,tag_num,one_tag,multi_tag
328,中華,[https://www.facebook.com/162583067088337/posts/4319960464683889/](https://www.facebook.com/162583067088337/posts/4319960464683889/),2021-05-04T16:10:33+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,[kf211434:雷蒙]用著自己好好個中華hinet不香嗎 呵呵呵 500/250 是挺香的拉,fans_comment,,回文,網速,正向,0,,1,0,0,0,0,0,1,網速,網速
329,台灣之星,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T15:22:28+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,用過台X之X你會更絕望!,fans_comment,,回文,其他,負向,0,,0,0,0,0,1,0,1,其他,其他
330,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T13:34:20+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,聖夜 合約期間上網吃到飽（不降速）上面的字應該很簡單明瞭吧,fans_comment,,回文,其他,中立,0,,1,0,0,0,0,0,1,網速,網速
331,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T12:34:22+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,[PenguinP:企鵝P]現在解約來看 我還要付1萬多的解約金 呵呵..,fans_comment,,回文,資費,負向,0,,1,0,0,0,0,0,1,資費,資費
332,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T12:34:22+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,講那麼多，解約換家比較快吧。討論這些問題又不會解決。,fans_comment,,回文,資費,負向,0,,1,0,0,0,0,0,1,資費,資費
333,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T12:34:22+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,"[wgj123wgj:???]我自己體驗下來 台灣大哥大幾乎只做表面成績, 完全不顧慮使用者實際使用, 真的很垃圾",fans_comment,,回文,其他,負向,0,,0,0,0,0,1,0,1,其他,其他
334,台灣之星,[https://www.facebook.com/162583067088337/posts/4319960464683889/](https://www.facebook.com/162583067088337/posts/4319960464683889/),2021-05-04T12:09:28+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,我是台星4G載steam遊戲能跑到5.6M左右是正常沒被限速，但也要看周遭環境,fans_comment,,回文,其他,正向,0,,0,1,0,0,0,0,1,網速,網速
335,台哥大,[https://www.facebook.com/162583067088337/posts/4319960464683889/](https://www.facebook.com/162583067088337/posts/4319960464683889/),2021-05-04T12:00:13+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,"上面有些留言讓我看到是有工讀生回的, 標榜 不降速, 但是卻降速的嚴重 是不是也違反合約內容了? 999 資費低? 是因為你們台灣大哥大技術不好還是? 別家499 就好好的 你家999就不行了?",fans,,主文,其他,負向,2,,1,1,0,0,0,0,1,,"網速,資費"
336,中華,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T11:22:30+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,遇到這種症頭，一律推薦改中華。,fans_comment,,回文,其他,正向,0,,0,0,0,0,1,0,1,其他,其他
337,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T09:22:29+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,我猜地區問題，我家新北板橋室內跑台灣大4G，20-30M左右。,fans_comment,,回文,其他,中立,0,,0,1,0,0,0,0,1,網速,網速
338,台哥大,[https://www.facebook.com/162583067088337/posts/4319960464683889/](https://www.facebook.com/162583067088337/posts/4319960464683889/),2021-05-04T08:00:00+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,一分錢一分網速，要求全速，錢就省不了,fans_comment,,回文,資費,中立,0,,1,1,0,0,0,0,1,資費,資費
339,台哥大,[https://www.facebook.com/162583067088337/posts/4319960464683889/](https://www.facebook.com/162583067088337/posts/4319960464683889/),2021-05-04T08:00:00+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,因地點網速也有差異，現在用加上一堆住戶，不給架機地台，都是機地台車到處跑，所以網速會浮動很正常，因為你的網路是會跑的,fans_comment,,回文,收訊,中立,0,,0,1,0,0,0,0,2,,"網速,收訊"
340,台哥大,[https://www.facebook.com/162583067088337/posts/4319960464683889/](https://www.facebook.com/162583067088337/posts/4319960464683889/),2021-05-04T08:00:00+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,大部分來說，用的人多速度會有影響到，以他們立場也不可能開全速給你用,fans_comment,,回文,網速,中立,0,,0,1,0,0,0,0,1,網速,網速
341,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-04T00:13:13+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,[playpuppy:relax] 我朋友用台哥沒聽過他抱怨速率太慢，怎麼了嗎?,fans_comment,,回文,網速,中立,0,,0,1,0,0,0,0,1,網速,網速
342,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-03T15:08:29+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,4 所以我決定約到跳中華,fans_comment,,回文,其他,負向,0,,0,0,0,0,1,0,1,其他,其他
343,台哥大,[https://www.facebook.com/162583067088337/posts/4320174417995827/](https://www.facebook.com/162583067088337/posts/4320174417995827/),2021-05-03T13:19:30+08:00,【問題】台灣大哥大移動4G網路是詐騙嗎?,[map7owner:土口白水良日]了解 他基地台不夠 頻寬不夠 速率不夠 可以解決樓主的問題嗎? 這我也會阿,fans_comment,,回文,其他,負向,0,,0,1,0,0,0,0,1,網速,網速
344,台哥大,[https://www.facebook.com/114978071133/posts/10158614247326134/](https://www.facebook.com/114978071133/posts/10158614247326134/),2021-11-25T19:00:04+08:00,【問題】電腦接手機網路，速度多快算正常？,我電腦用AX200網卡接手機台哥大吃到飽巔峰下24/上12Mbps想請問大家網速都多少？有什麼方案能更快嗎？附上我的水冷wifi分享器,fans,日本,主文,其他,中立,0,0.0,0,1,0,0,0,0,1,網速,網速
345,中華,[https://www.ptt.cc/bbs/MobileComm/M.1635598671.A.2AA.html](https://www.ptt.cc/bbs/MobileComm/M.1635598671.A.2AA.html),2021-10-30T22:23:00+08:00,【問題】台灣大寬頻的合約到了想換中華電信,"中華國內壓力應該也很大,不知道啥時候中華可以淘汰老舊線路跟設備",ptt_comment,,回文,其他,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
346,中華,[https://www.ptt.cc/bbs/MobileComm/M.1635598671.A.2AA.html](https://www.ptt.cc/bbs/MobileComm/M.1635598671.A.2AA.html),2021-10-30T21:16:00+08:00,【問題】台灣大寬頻的合約到了想換中華電信,[litewei:萊特亞] 最近都不要被HiNet業代推去辦中華，晚上出口會死的很難看,ptt_comment,,回文,網速,負向,0,0.0,0,0,0,0,1,0,1,網速,網速
347,台哥大,[https://www.ptt.cc/bbs/Tech_Job/M.1635320958.A.AC9.html](https://www.ptt.cc/bbs/Tech_Job/M.1635320958.A.AC9.html),2021-10-27T23:21:00+08:00,【問題】台灣大哥大光纖網路推薦嗎,所以以台灣大哥大120/30這樣的速率 是還可以接受的嗎 還是會因為跟很多有線電視共用訊號而影響很大,ptt_comment,,回文,網速,中立,0,0.0,0,0,0,0,1,0,1,網速,網速
348,台哥大,[https://www.mobile01.com/topicdetail.php?f=470&t=6468941](https://www.mobile01.com/topicdetail.php?f=470&t=6468941),2021-10-08T17:48:00+08:00,【問題】我哥是不是被當肥羊宰了,台哥大1399就有5g不降速  官網可以申請12/24個月,mobile01_comment,,回文,資費,中立,0,0.0,1,0,0,1,0,0,2,,"資費,5G"
349,台哥大,[https://www.ptt.cc/bbs/MobileComm/M.1633486026.A.99F.html](https://www.ptt.cc/bbs/MobileComm/M.1633486026.A.99F.html),2021-10-06T13:09:00+08:00,【問題】想請教台灣大哥大5G？,5G未普及化之前跟4G其實差別不是很大，尤其是一般用戶只是快了一些價錢差了一倍CP值不高！,ptt_comment,,回文,5G,負向,0,0.0,0,0,0,1,0,0,1,5G,5G
350,台哥大,[https://www.ptt.cc/bbs/MobileComm/M.1633336773.A.691.html](https://www.ptt.cc/bbs/MobileComm/M.1633336773.A.691.html),2021-10-04T16:39:31+08:00,【問題】想請教台灣大哥大5G？,台灣大哥大5G訊號在辦試用的時候訊號都很好，結果攜碼過去，這幾個月只有第一個月訊號比較好，後面反應兩次都沒結果，不知道版大們建議如何解決呢？,ptt,,主文,其他,負向,0,1.0,0,0,1,1,0,0,1,5G,5G
351,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6442057](https://www.mobile01.com/topicdetail.php?f=18&t=6442057),2021-08-28T21:17:00+08:00,【問題】想問遠傳跟亞太iphone 13的購機方案，會推薦哪家呢?,選遠傳 ，讓我兩年後換5g時他們有更多錢 投資建設,mobile01,,主文,資費,正向,0,2.0,1,0,0,1,0,0,2,,"資費,5G"
352,中華,[https://www.mobile01.com/topicdetail.php?f=18&t=6431384](https://www.mobile01.com/topicdetail.php?f=18&t=6431384),2021-08-12T21:00:53+08:00,5G測速挑戰》台北101附近5G表現出爐 中華電信表現最穩定,"你是否正在思考為自己或是家人、親愛的另一半入手5G手機的時機呢？對你來說，經常出現的地點是否都能順利收到5G訊號的結果，將是回應這個問題的關鍵訊號。今年度《中時新聞網》科技頻道將每個月進行一次5大電信的5G網速評比，進一步了解是否隨著時間推進，5G網路服務在網路速度上有明顯的提升。
4月份測試方法：測試地點，選定台北101附近無遮蔽處，使用三星Galaxy S20 Ultra、realme X50 5G以及iPhone 12 Pro三款手機，分別裝上5大電信的5G SIM卡，以Speedtest以及Opensingal兩款測速app進行測速後平均。另外也將分別計算5大電信SIM卡下載大型app的下載時間，來進行評比。4月份不再選定台北車站作為測速地點，乃是該地點的5G測速結果已趨於穩定；其餘人潮洶湧地點的5G網速表現，更令人好奇的緣故。
做為參考iPhone 12 Pro台灣版本搭載僅支援Sub-6GHz 5G頻段的A14 Bionic晶片，外掛的高通Snapdragon X55數據晶片，高通公布X55的5G網路下載峰值可以達到7.5Gbps（應是整合運用mmWave以及Sub-6GHz頻段的理論下載速度）；三星S20 Ultra台灣版則是搭載高通Snapragon 865處理器，同樣是外掛X55數據晶片。realme X50 5G則是採用整合X52數據晶片（峰值下載速率3.7 Gbps與 1.6 Gbps的上傳速率）的高通Snapdragon 765G晶片。而用於測量下載時間的app為跑跑卡丁車RUSH+，最新iOS 1.6.8版3.2GB、Android 1.6.8版2.23GB。
以下便是三款手機在4月份的測試結果。以iPhone 12 Pro為例，以5大電信的平均下載網路速度來對比，遠傳電信的5G網速奪下第一，平均下載速度達到328.93Mbps，其次是中華電信（300.25 Mbps）、亞太電信(263.38 Mbps)、台灣大哥大（234.3 Mbps）與台灣之星(163.05 Mbps)。上傳速度則由中華電信得到第一名（113.08 Mbps）。
以三星Galaxy S20 Ultra測出來的結果，下載速度方面由中華電信奪下第一，取得372.5 Mbps的成績；以下載速度排名，依序是中華電信、亞太電信、遠傳電信、台灣大哥大、台灣之星；上傳速度則也是中華電信取得第一，結果是110.75 Mbps，上傳速度排序則是中華電信、亞太電信、遠傳電信、台灣之星、台灣大哥大。這是罕見台灣之星在5G上傳速度竟然贏過其他家電信的結果。但從上傳速度來看，在此地的5G測速結果，跟台北車站測速結果相比明顯慢了不少。
而若以realme X50 5G的測速結果來看，下載速度方面由中華電信奪下第一，取得383.0 Mbps的成績；以下載速度排名，依序是中華電信、遠傳電信、亞太電信、台灣大哥大、台灣之星；上傳速度則同樣由中華電信取得第一，是95.05 Mbps，上傳速度排序則是中華電信、亞太電信、遠傳電信、台灣大哥大、台灣之星。
若將手機的因素排除，將3月份測速結果進行整體平均的話，則下載網速最快則是由中華電信奪下，遠傳電信位居第二，第三位的亞太電信5G測速結果則與遠傳電信的結果相當接近，下載網速上吊車尾的仍是台灣之星。以上傳速度來看，中華電信同樣搶下第一，表現平均且亮眼，是3月份唯一平均上傳速度衝破100Mbps關卡的業者，其次則依序是亞太電信、遠傳電信、台灣大哥大、台灣之星。
從3、4月平均下載速度與平均上傳速度對比結果可以看出，在台北101附近的測速地點（信義廣場）的5G表現，跟台北車站外的5G測速表現，在上傳速度與下載速度上都有顯著落差。換句話說，雖然電信業者大多針對人潮洶湧的地點著重優化5G網路，但很明顯不同地點的網速表現是有落差的。
而從大型app下載速度（以「跑跑卡丁車Rush+為例）來看，雖然iOS版軟體更為龐大（最新iOS 1.6.8版3.2GB、Android 1.6.8版2.23GB），但在5G網速下，仍舊不會花費太長的下載時間，超過2GB的遊戲app都能在2-3分鐘左右下載完成，只有iPhone 12 Pro以台灣之星SIM卡下載時間超過平均許多。
最後根據遠傳電信與亞太電信在2020年9月達成5G頻段共頻共網共建（三共），以及2020年11月又進一步在各自取得的700MHz頻段進行共頻共網的協議，雙方共頻共網合作將從5G延伸至4G頻譜。在共頻共網的相關法規上，日前已經獲得NCC通過，仍須等候公平會審查。在此之前，雙方目前採用MVNO（行動虛擬網路電信商）的合作方式，也就是說亞太電信現在 4G 和 5G 都採用遠傳的網路。而待3.5GHz共頻共網的相關法規全數通過之後，雙方將採用MOCN（多營運商核心網）技術，屆時也將是台灣首此時實行MOCN模式，那時遠傳提供亞太使用5G網路（3.5GHz頻段），但4G網路則是亞太則將使用自有網路，與現階段的模式或是體驗不一樣。
(科技)",mobile01_comment,,回文,其他,正向,0,0.0,0,0,0,1,1,0,2,,"5G,其他"
353,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1630771004.A.990.html](https://www.ptt.cc/bbs/MobileComm/M.1630771004.A.990.html),2021-09-05T01:00:00+08:00,完成布局5G階段性任務　亞太電信呂芳銘交棒陳鵬,記者李鴻典∕台北報導亞太電信於8月26日召開董事會，通過新任董事長選舉案，為因應嶄新的5G世代多面向的營運發展，自8月26日起，新任董事長由陳鵬接任。▲新任亞太電信董事長陳鵬（圖∕亞太電信提供）亞太電信表示，呂芳銘董事長自2014年加入亞太電信，憑藉長達40年在資通訊產業累積的豐沛經驗，帶領亞太電信跳脫傳統電信產業，領先業界推動數位轉型，積極拓展數位化、智慧化等相關應用，引領產業革新，一路帶領亞太電信創新轉型。呂芳銘完成亞太電信布局5G智慧生活的階段性任務，新任董事長將交由陳鵬接棒。新任亞太電信董事長陳鵬先生畢業於國立成功大學資源工程學系與資源工程研究所，取得碩士學位，曾任職於鴻海精密工業，擔任財務總處主管、亞太電信董事長特別助理、福邦創投/福邦創管顧總經理，宏齊顧問、五曜公司董事長，擁有豐富的財務、策略投資、電信，以及營運管理經驗，輔以亞太電信原有的科技優勢，帶領亞太電信邁向嶄新里程，創造更多5G智慧生活的無限可能，帶給用戶更優質的服務和體驗。,ptt_comment,,回文,其他,中立,0,0.0,0,0,0,1,1,0,2,,"5G,其他"
354,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1630771004.A.990.html](https://www.ptt.cc/bbs/MobileComm/M.1630771004.A.990.html),2021-09-04T21:39:00+08:00,陳鵬接任亞太電董事長 迎5G多面向營運,"亞太電信今天召開董事會，通過新任董事長選舉案，為因應嶄新的5G世代多面向營運發展，自今天起，新任董事長由陳鵬接任。
亞太電信今天發布新聞稿指出，原董事長呂芳銘自2014年加入亞太電信，憑藉長達40年在資通訊產業累積的經驗，帶領亞太電信跳脫傳統電信產業，推動數位轉型，積極拓展數位化、智慧化等相關應用，帶領亞太電信創新轉型。
呂芳銘完成亞太電信布局5G智慧生活的階段性任務後，新任董事長將交由陳鵬接棒。
亞太電說明，新任董事長陳鵬畢業於國立成功大學資源工程學系與資源工程研究所，取得碩士學位，曾任職於鴻海精密工業，擔任財務總處主管、亞太電信董事長特別助理、福邦創投/福邦創管顧總經理，宏齊顧問、五曜公司董事長，擁有豐富的財務、策略投資、電信以及營運管理經驗，輔以亞太電信原有的科技優勢，帶領亞太電信邁向嶄新里程，創造更多5G智慧生活的無限可能，帶給用戶更優質的服務和體驗。",ptt_comment,,回文,5G,中立,0,0.0,0,0,0,1,1,0,2,,"5G,其他"
355,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6456029](https://www.mobile01.com/topicdetail.php?f=18&t=6456029),2021-09-21T08:40:00+08:00,[方案] 小孩用apple watch的網路方案哪個好？,建議你可以去亞太門市問看看49資費~也許可以用喔,mobile01_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
356,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6456029](https://www.mobile01.com/topicdetail.php?f=18&t=6456029),2021-09-20T20:12:00+08:00,[方案] 小孩用apple watch的網路方案哪個好？,亞太49阿,mobile01_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
357,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6450550](https://www.mobile01.com/topicdetail.php?f=18&t=6450550),2021-09-13T21:45:00+08:00,"千萬不要綁亞太,最爛電信業者","亞太辦一次就怕
就算免費也不考慮??
當初辦亞太試用使用環境平均100多m
簽約後沒多久就被限速2m
7天試用根本不會限速
請酌參??????",mobile01_comment,,回文,網速,負向,0,0.0,0,1,0,0,0,0,1,網速,網速
358,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6456029](https://www.mobile01.com/topicdetail.php?f=18&t=6456029),2021-09-21T08:40:00+08:00,[方案] 小孩用apple watch的網路方案哪個好？,建議你可以去亞太門市問看看49資費~也許可以用喔,mobile01_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
359,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6456029](https://www.mobile01.com/topicdetail.php?f=18&t=6456029),2021-09-20T20:12:00+08:00,[方案] 小孩用apple watch的網路方案哪個好？,亞太49阿,mobile01_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
360,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-23T00:53:00+08:00,亞太訊號是不是變好了?,"
我的是全頻機，所以沒有那個問題喔!!
",fans_comment,,回文,收訊,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
361,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T23:55:37+08:00,亞太訊號是不是變好了?,"所以遠傳不能放掉?
畢竟是LM111
以後可能絕種了",fans_comment,,回文,收訊,中立,0,0.0,1,0,1,0,0,0,1,收訊,收訊
362,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T22:41:00+08:00,亞太訊號是不是變好了?,"你是不是沒有700mhz
我朋友用IPHONE",fans_comment,,回文,收訊,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
363,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T19:57:00+08:00,亞太訊號是不是變好了?,"亞太199不要再考慮了
亞太有VOLTE,VOWIFI的優勢!",fans_comment,,回文,收訊,正向,0,0.0,1,0,1,0,0,0,2,資費,"資費,收訊"
364,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T16:58:00+08:00,亞太訊號是不是變好了?,"基地台 是要靠緣份的...
千古不便的道理...
有時有 有時無
不要太牽強 88就好",fans_comment,,回文,收訊,中立,0,0.0,1,0,1,0,0,0,2,資費,"資費,收訊"
365,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T14:08:02+08:00,亞太訊號是不是變好了?,亞太700mhz優勢,fans_comment,三星,回文,收訊,正向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
366,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T13:18:00+08:00,亞太訊號是不是變好了?,我用了二年挺好的月費299，已過期一年不去綁約，在我生活區內用沒問題。,fans_comment,,回文,資費,正向,0,0.0,1,0,1,0,0,0,2,資費,"資費,收訊"
367,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T10:30:10+08:00,亞太訊號是不是變好了?,"
沒用過不知道
",fans_comment,,回文,收訊,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
368,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T09:52:00+08:00,亞太訊號是不是變好了?,"
?好?我要求客服改善网速?被拒絕啊!您慢用吧！
",fans_comment,,回文,網速,負向,0,0.0,0,1,0,0,0,0,1,網速,網速
369,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T09:32:00+08:00,亞太訊號是不是變好了?,"一年前的速度,跟現在相比,少了接近10M的速率,你說是變好...還是變差?",fans_comment,,回文,網速,負向,0,0.0,0,1,0,0,0,0,1,網速,網速
370,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T07:11:00+08:00,亞太訊號是不是變好了?,"
亞太訊號從沒好過
最近就算有訊號都還很慢.
",fans_comment,,回文,收訊,負向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
371,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-22T00:57:00+08:00,亞太訊號是不是變好了?,"
不綁約才好
可以一直用下去!
",fans_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
372,遠傳,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-21T20:12:00+08:00,[方案] 中華、台星、亞太 大比拼,遠傳499還不錯阿，綁兩年有送網外通話110分鐘,fans_comment,,回文,資費,正向,0,0.0,1,0,0,0,0,0,1,資費,資費
373,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-21T20:02:00+08:00,亞太訊號是不是變好了?,"
我也怕
但是他的不綁約是能更改方案內容
使用者很沒保障
",fans_comment,,回文,資費,負向,0,0.0,1,0,1,0,0,0,1,資費,資費
374,亞太,[https://www.facebook.com/162608724089621/posts/1654185098265302/](https://www.facebook.com/162608724089621/posts/1654185098265302/),2021-07-21T17:27:00+08:00,亞太訊號是不是變好了?,"其實亞太700mhz也很好了
我也沒推薦
因為是我想換阿WW
因為不玩遊戲
延遲問題不大WW",fans_comment,,回文,收訊,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
375,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6417380](https://www.mobile01.com/topicdetail.php?f=18&t=6417380),2021-07-20T20:00:00+08:00,[亞太電信] 亞太88/138/199資費即將絕版了?,欸?要絕版了喔?!來的好突然@@,mobile01_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
376,亞太,[https://www.mobile01.com/topicdetail.php?f=383&t=6415702](https://www.mobile01.com/topicdetail.php?f=383&t=6415702),2021-07-18T08:25:00+08:00,《通信網路》報稅季 亞太電推Mobile ID行動身分識別服務,"有鑑於報稅季到來，為加快消費者報稅流程，亞太電(3682)宣布，配合政府無卡報稅政策，與財政部財資中心共同推動「Mobile ID行動身分識別服務」，徹底翻轉以往登入報稅系統，須使用讀卡機讀取自然人憑證及健保卡作為身分認證的方式，現在只需使用新增的「行動電話認證」，透過納稅義務人門號即可快速完成繳稅作業。
亞太電表示，即日起凡亞太電個人月租型門號用戶，可使用桌機、筆電及手機進行網路報稅，身分認證部分則可透過本人名下手機門號(企業門號、預付卡不適用)，使用4G、5G等行動網路連線(非WiFi或國際漫遊)，將載有SIM卡的行動裝置連線至「TWID身分識別中心」，並發出確認請求後即可完成驗證，再依照個人需求進行申報作業，並點按「申報上傳」即完成申報，認證簡便且容易操作，但採用手機報稅後，如要更正申報資料，則須改用電腦裝置進行更正申報，另外，目前外僑納稅人尚非可適用的對象，建議採用電腦裝置進行網路報稅。
亞太電表示，台灣民眾對新科技服務接受度高，據NCC資料，台灣行動通訊用戶總數達2920萬，平均一人擁有1.23個行動通訊門號，網際網路的使用已融入民眾的生活，本此次攜手政府共同推出「行動電話認證」服務，就是希望民眾享受科技帶來的便利。
(時報資訊)",mobile01_comment,,回文,其他,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
377,亞太,[https://www.mobile01.com/topicdetail.php?f=383&t=6415702](https://www.mobile01.com/topicdetail.php?f=383&t=6415702),2021-07-17T16:07:00+08:00,請推薦長輩適合的方案?,"
那就到亞太門市問看看
有沒有好的慰留方案
",mobile01_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
378,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6414043](https://www.mobile01.com/topicdetail.php?f=18&t=6414043),2021-07-17T14:12:00+08:00,請推薦長輩適合的方案?,亞太原約是399 當時有退傭，現在約滿原價399約滿原價不划算。優惠都在新辦跟np，沒轍。,mobile01_comment,,回文,資費,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
379,台哥大,[https://www.mobile01.com/topicdetail.php?f=18&t=6414043](https://www.mobile01.com/topicdetail.php?f=18&t=6414043),2021-07-17T00:17:58+08:00,【問題】Hitron的數據機走有線比WIFI慢,前一陣子才跟台灣大寬頻戰鬥完 客服打了不知道幾次 維修人員也來了好幾趟 最後還是靠自救訂1000m 最一開始無論什麼設備都只有100m換了兩次數據機 換hub 換線 全部換過一遍還是沒改善 根本找不到病因最後是我自己要求 數據機出一條線直連電腦綁固定ip 然後上網爬文SG TCP Optimizer 電腦才有900多m 其他設備一樣只有不到100m 不過已放棄了維修人員的態度還不錯 我也不想為難他們 但客服人員態度跩的跟什麼一樣 只會跳針說”我們有派維修人員、沒有不處理、你的問題我們都有上報” 態度還很兇 很像我無理取鬧一樣阿問題是處理了兩個月還不是沒修好 維修人員來了六、七趟了也沒用 每次都是維修人員來 檢查不出問題 回公司上報 無限輪迴誰有時間整天請假在家讓你來維修結果最後還是要靠用戶自救媽的反正時間到之後絕對不續約 有夠爛,mobile01_comment,山上,回文,資費,中立,0,0.0,0,0,0,0,1,0,1,資費,資費
